"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2019","1.140","1.124","1.171","1.100","2.55M","-0.69%"
"09/01/2019","1.148","1.140","1.187","1.108","2.18M","0.00%"
"08/01/2019","1.148","1.243","1.243","1.132","1.72M","-10.49%"
"07/01/2019","1.282","1.330","1.345","1.258","1.60M","-4.71%"
"06/01/2019","1.345","1.227","1.361","1.227","2.69M","7.59%"
"05/01/2019","1.250","1.322","1.385","1.211","18.09M","-4.82%"
"04/01/2019","1.314","1.385","1.440","1.306","12.44M","-4.05%"
"03/01/2019","1.369","1.325","1.417","1.287","2.98M","0.48%"
"02/01/2019","1.363","1.120","1.363","1.113","40.60M","21.62%"
"01/01/2019","1.120","1.045","1.136","1.030","3.78M","7.25%"
"12/01/2018","1.045","1.083","1.098","1.030","5.57M","-2.82%"
"11/01/2018","1.075","1.007","1.105","1.007","795.73K","5.19%"
"10/01/2018","1.022","1.098","1.136","0.969","1.85M","-6.90%"
"09/01/2018","1.098","1.181","1.181","1.060","2.32M","-5.23%"
"08/01/2018","1.158","1.242","1.242","1.022","2.20M","-6.71%"
"07/01/2018","1.242","1.136","1.242","1.022","4.50M","5.81%"
"06/01/2018","1.173","1.264","1.295","1.173","14.10M","-8.82%"
"05/01/2018","1.287","1.363","1.363","1.242","2.65M","-6.08%"
"04/01/2018","1.370","1.242","1.408","1.242","1.11M","4.62%"
"03/01/2018","1.310","1.295","1.340","1.242","1.58M","-1.14%"
"02/01/2018","1.325","1.423","1.438","1.287","1.20M","-7.89%"
"01/01/2018","1.438","1.348","1.544","1.348","8.09M","5.56%"
"12/01/2017","1.363","1.438","1.469","1.136","5.38M","-7.22%"
"11/01/2017","1.469","1.529","1.635","1.438","6.29M","-3.96%"
"10/01/2017","1.529","1.065","1.590","1.065","4.99M","43.57%"
"09/01/2017","1.065","0.885","1.065","0.879","3.15M","20.30%"
"08/01/2017","0.885","0.879","0.905","0.852","5.18M","-2.92%"
"07/01/2017","0.912","0.899","0.925","0.885","2.47M","0.74%"
"06/01/2017","0.905","0.972","0.972","0.899","4.09M","-7.48%"
"05/01/2017","0.979","0.965","0.979","0.945","5.78M","1.38%"
"04/01/2017","0.965","0.932","0.972","0.925","8.55M","3.57%"
"03/01/2017","0.932","0.912","0.985","0.885","5.87M","2.19%"
"02/01/2017","0.912","0.932","0.999","0.912","3.78M","-2.14%"
