"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2018","1.694","1.568","1.694","1.528","18.43M","8.55%"
"11/01/2018","1.561","1.401","1.601","1.387","7.60M","10.90%"
"10/01/2018","1.407","1.574","1.581","1.367","13.53M","-10.21%"
"09/01/2018","1.568","1.534","1.634","1.401","24.14M","2.17%"
"08/01/2018","1.534","1.561","1.608","1.494","12.43M","-2.54%"
"07/01/2018","1.574","1.574","1.648","1.521","13.01M","0.43%"
"06/01/2018","1.568","1.774","1.774","1.568","11.09M","-11.65%"
"05/01/2018","1.774","1.754","1.781","1.701","16.29M","1.14%"
"04/01/2018","1.754","1.615","1.781","1.596","19.71M","9.08%"
"03/01/2018","1.608","1.596","1.659","1.583","13.76M","0.40%"
"02/01/2018","1.602","1.634","1.646","1.602","18.24M","-2.32%"
"01/01/2018","1.640","1.615","1.697","1.615","33.66M","1.57%"
"12/01/2017","1.615","1.646","1.672","1.393","33.74M","-1.92%"
"11/01/2017","1.646","1.608","1.710","1.539","31.61M","2.36%"
"10/01/2017","1.608","1.349","1.653","1.349","102.38M","19.25%"
"09/01/2017","1.349","1.222","1.355","1.222","27.88M","10.94%"
"08/01/2017","1.216","1.140","1.216","1.140","44.24M","6.67%"
"07/01/2017","1.140","1.146","1.165","1.121","12.81M","-0.55%"
"06/01/2017","1.146","1.241","1.247","1.127","17.02M","-7.65%"
"05/01/2017","1.241","1.184","1.285","1.178","17.06M","4.81%"
"04/01/2017","1.184","1.207","1.279","1.125","11.80M","-1.94%"
"03/01/2017","1.207","1.101","1.213","1.083","15.29M","9.68%"
"02/01/2017","1.101","1.065","1.142","1.065","12.14M","3.33%"
