"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2020","2.255","2.210","2.255","2.199","271.20K","2.04%"
"08/01/2020","2.210","2.270","2.390","2.210","380.18K","-0.79%"
"07/01/2020","2.227","2.132","2.333","2.111","360.95K","7.11%"
"06/01/2020","2.080","2.111","2.322","2.080","185.50K","-1.50%"
"05/01/2020","2.111","1.900","2.175","1.900","6.74M","11.11%"
"04/01/2020","1.900","2.111","2.111","1.900","64.38K","-12.20%"
"03/01/2020","2.164","2.344","2.344","2.164","258.34K","-7.66%"
"02/01/2020","2.344","2.534","2.534","2.301","314.34K","-6.72%"
"01/01/2020","2.512","2.428","2.629","2.428","688.50K","3.48%"
"12/01/2019","2.428","2.481","2.481","2.428","445.36K","-2.13%"
"11/01/2019","2.481","2.551","2.551","2.481","479.81K","-2.37%"
"10/01/2019","2.541","2.572","2.604","2.520","664.78K","-1.21%"
"09/01/2019","2.572","2.489","2.583","2.489","386.85K","3.35%"
"08/01/2019","2.489","2.524","2.544","2.447","502.33K","-1.78%"
"07/01/2019","2.534","2.421","2.709","2.421","2.42M","4.68%"
"06/01/2019","2.421","2.318","2.421","2.318","595.25K","4.44%"
"05/01/2019","2.318","2.297","2.390","2.225","709.41K","0.89%"
"04/01/2019","2.297","2.248","2.297","2.248","276.39K","2.18%"
"03/01/2019","2.248","2.188","2.258","2.088","878.84K","2.75%"
"02/01/2019","2.188","2.007","2.188","2.007","647.70K","9.00%"
"01/01/2019","2.007","1.917","2.007","1.837","1.19M","5.26%"
"12/01/2018","1.907","1.967","2.108","1.907","241.94K","-3.06%"
"11/01/2018","1.967","2.026","2.026","1.937","107.93K","-0.46%"
"10/01/2018","1.976","2.039","2.039","1.911","697.71K","-3.98%"
"09/01/2018","2.058","2.058","2.097","2.029","234.97K","1.94%"
"08/01/2018","2.019","2.123","2.152","2.009","606.80K","-4.91%"
"07/01/2018","2.123","1.707","2.123","1.707","584.56K","24.37%"
"06/01/2018","1.707","1.726","1.726","1.661","328.63K","-1.07%"
"05/01/2018","1.726","1.589","1.726","1.587","344.23K","9.21%"
"04/01/2018","1.580","1.745","1.745","1.562","176.99K","-9.44%"
"03/01/2018","1.745","1.745","1.789","1.700","866.77K","-1.02%"
"02/01/2018","1.763","1.655","1.789","1.628","732.81K","4.79%"
"01/01/2018","1.682","1.789","1.834","1.593","662.44K","-5.05%"
"12/01/2017","1.772","1.825","1.879","1.512","317.82K","-3.41%"
"11/01/2017","1.834","1.956","1.956","1.816","696.14K","-7.91%"
"10/01/2017","1.992","2.098","2.098","1.947","524.93M","-3.85%"
"09/01/2017","2.071","2.071","2.124","2.009","1.10M","0.86%"
"08/01/2017","2.054","2.080","2.098","2.009","425.76K","-1.09%"
"07/01/2017","2.076","1.997","2.076","1.997","1.73M","2.61%"
"06/01/2017","2.023","2.085","2.129","1.997","2.75M","-1.71%"
"05/01/2017","2.059","2.071","2.138","2.023","2.77M","-2.23%"
"04/01/2017","2.106","2.071","2.132","2.045","321.73K","1.68%"
"03/01/2017","2.071","2.175","2.175","1.958","3.66M","1.28%"
"02/01/2017","2.045","2.158","2.393","2.001","3.65M","-5.24%"
