"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2021","6.089","7.190","7.190","6.089","860.45K","-15.31%"
"03/01/2021","7.190","6.937","7.190","6.900","165.10K","2.95%"
"02/01/2021","6.984","6.937","6.984","6.609","908.69K","2.05%"
"01/01/2021","6.843","6.656","6.890","6.656","1.16M","4.29%"
"12/01/2020","6.562","6.468","6.656","6.468","352.63K","-1.69%"
"11/01/2020","6.675","6.609","6.675","6.562","90.31K","-0.28%"
"10/01/2020","6.693","6.843","6.890","6.562","145.30K","-2.86%"
"09/01/2020","6.890","6.281","6.890","6.281","207.82K","10.53%"
"08/01/2020","6.234","6.494","6.515","6.187","1.51M","-4.66%"
"07/01/2020","6.539","6.422","6.566","6.323","1.26M","1.83%"
"06/01/2020","6.422","6.178","6.422","6.052","831.55K","3.19%"
"05/01/2020","6.223","5.412","6.223","5.412","3.44M","15.00%"
"04/01/2020","5.412","5.863","5.863","5.412","105.10K","-9.77%"
"03/01/2020","5.998","6.855","6.855","5.998","38.15K","-12.50%"
"02/01/2020","6.855","7.035","7.080","6.855","93.44K","-2.56%"
"01/01/2020","7.035","7.071","7.207","7.035","210.56K","-0.64%"
"12/01/2019","7.080","7.116","7.116","6.801","4.64M","-0.49%"
"11/01/2019","7.115","6.759","7.204","6.715","746.99K","4.58%"
"10/01/2019","6.804","6.172","6.937","6.172","838.00K","10.55%"
"09/01/2019","6.154","6.003","6.154","6.003","913.68K","2.52%"
"08/01/2019","6.003","6.048","6.137","5.870","3.62M","-0.74%"
"07/01/2019","6.048","5.781","6.225","5.781","1.74M","5.43%"
"06/01/2019","5.736","5.381","5.736","5.381","233.77K","6.61%"
"05/01/2019","5.381","5.736","5.754","5.336","2.64M","-4.72%"
"04/01/2019","5.647","5.371","5.647","5.371","97.50K","5.15%"
"03/01/2019","5.371","4.910","5.439","4.867","1.42M","10.35%"
"02/01/2019","4.867","4.670","4.918","4.670","454.07K","4.20%"
"01/01/2019","4.670","4.995","4.995","4.670","248.30K","-6.34%"
"12/01/2018","4.986","5.038","5.038","4.986","24.86K","-1.02%"
"11/01/2018","5.038","4.268","5.038","4.178","30.78K","17.65%"
"10/01/2018","4.282","4.620","4.627","4.282","3.22M","-7.46%"
"09/01/2018","4.627","4.689","4.765","4.627","276.70K","-1.33%"
"08/01/2018","4.689","4.669","4.689","4.593","420.24K","0.44%"
"07/01/2018","4.669","4.524","4.669","4.496","1.42M","3.21%"
"06/01/2018","4.524","4.669","4.696","4.489","3.50M","-3.11%"
"05/01/2018","4.669","4.655","4.669","4.441","2.35M","0.90%"
"04/01/2018","4.627","4.727","4.834","4.544","167.77K","-1.54%"
"03/01/2018","4.699","4.440","4.706","4.440","72.97K","5.84%"
"02/01/2018","4.440","4.959","4.959","4.440","1.11M","-10.21%"
"01/01/2018","4.945","4.972","5.013","4.672","404.93K","-0.55%"
"12/01/2017","4.972","4.815","4.972","4.365","459.39K","4.10%"
"11/01/2017","4.776","5.135","5.135","4.776","120.16K","-7.12%"
"10/01/2017","5.142","5.248","5.355","5.142","1.37M","-2.03%"
"09/01/2017","5.248","5.322","5.421","5.222","643.21K","-1.38%"
"08/01/2017","5.322","5.388","5.421","5.162","2.40M","-1.23%"
"07/01/2017","5.388","5.229","5.488","5.155","276.29K","3.45%"
"06/01/2017","5.209","5.222","5.322","5.122","4.42M","-0.25%"
"05/01/2017","5.222","5.355","5.721","5.189","5.84M","-2.12%"
"04/01/2017","5.335","5.388","5.395","5.162","209.84K","-0.97%"
"03/01/2017","5.387","5.828","5.828","5.322","150.24K","-7.87%"
"02/01/2017","5.847","5.880","5.913","5.584","226.18K","-0.78%"
